id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
977,4.8349595e-08,0.0003028432,1.41033615e-05,2.1295957e-08,0.00019133445,0.9854476,2.310036e-05,4.8556212e-09,2.3956757e-06,5.728746e-05,2.0487556e-07,8.097242e-06,2.1943622e-07,6.921554e-06,6.2638583e-06,0.0013642658,1.8148356e-05,3.286526e-08,3.3709273e-07,2.4361998e-06,1.1666108e-06,7.943722e-05,2.979231e-05,3.821752e-06,1.1240421e-06,1.9025832e-06,0.00016385083,8.2567215e-07,0.0017166566,9.4929155e-06,1.26481045e-05,7.777204e-07,3.589362e-06,3.4403518e-05,5.303112e-07,0.00029206253,1.2503921e-05,6.7205874e-06,1.5703907e-05,1.5654354e-05,1.7707698e-06,1.0759529e-07,3.5442325e-05,4.506276e-07,1.0150314e-06,2.1590111e-07,6.918377e-05,6.7927616e-08,2.7333874e-07,4.4185438e-07,7.5993466e-06,7.066303e-05,1.0815407e-08,3.405068e-06,0.00011190751,4.473823e-05,0.0036530998,7.600668e-07,4.7070353e-10,0.00010033926,1.1682628e-08,5.991471e-06,4.6757327e-07,0.00090977823,3.1687145e-05,1.6251327e-06,0.000101695776,1.2531922e-06,1.3506941e-06,4.587317e-05,8.5474385e-05,0.0005621576,0.0014899366,1.987143e-05,2.2778382e-05,2.256539e-05,6.738866e-06,0.00015881512,0.0015565673,1.1879749e-06,0.00084681687,2.8158087e-09,1.6088007e-06,5.9008717e-06,4.9846712e-06,1.1665022e-07,1.6402224e-07,3.3753444e-05,0.00011607767,4.2269974e-09,1.4869178e-09,1.4584907e-07,3.1177333e-08,1.4389579e-07,1.8390338e-07,4.984236e-07,1.1173506e-08,9.0685835e-06,4.8729225e-06
980,3.4944703e-06,1.9413602e-07,6.4379674e-05,1.0804937e-05,1.0615521e-07,8.907479e-07,2.0032348e-06,1.5504812e-08,7.496764e-09,1.0467101e-07,1.1026553e-06,4.944662e-10,9.7279624e-08,1.669589e-09,2.3715845e-09,2.6295059e-08,2.9310431e-08,1.7672696e-07,6.199196e-07,1.2941548e-07,1.8385776e-07,2.9036059e-08,1.8276591e-08,8.2772734e-05,0.00017713015,1.18310005e-07,1.0144018e-07,3.3766472e-07,3.3292974e-05,9.206014e-05,8.190637e-05,1.228455e-06,8.538963e-07,4.774737e-07,0.0005220217,1.7864421e-08,1.5672409e-05,2.7055241e-06,6.1194405e-05,8.371797e-06,1.6253725e-06,1.7753407e-09,4.222933e-06,2.8063544e-06,2.5806307e-07,1.7811628e-07,3.763367e-09,2.3942473e-08,1.05073276e-07,2.5763953e-08,3.1664285e-06,2.6339598e-07,3.7114333e-07,1.199361e-07,3.269203e-05,0.000109241264,7.566322e-09,6.1056886e-07,1.1364559e-06,4.5628127e-05,5.6745216e-07,0.9908954,8.2250705e-07,4.1571354e-07,3.798042e-07,8.9860083e-07,1.2984478e-06,4.603286e-05,0.0013928142,0.00345377,7.815915e-06,3.1776137e-05,2.536395e-07,4.9273626e-06,5.130159e-08,4.1504504e-06,0.000116511736,1.4498079e-07,6.84634e-09,9.912254e-06,4.7043443e-07,9.370622e-06,1.6342796e-05,5.279877e-09,4.9002324e-07,1.4835254e-05,2.5447081e-05,4.5453035e-06,6.5205237e-09,8.723399e-08,0.0013045764,2.3082358e-09,3.0250325e-07,1.24829e-07,1.4773767e-07,4.7010564e-09,0.0012812618,1.3178636e-07,6.7809488e-06
982,1.0259481e-06,3.4515301e-06,0.0010338543,2.7283742e-05,2.3404194e-09,1.7674876e-05,0.0003408038,1.832438e-10,1.7909932e-07,5.6893303e-08,6.7326186e-11,4.5930295e-09,1.9625894e-09,3.6195442e-09,1.239486e-09,2.0509122e-05,2.9110052e-09,5.3341034e-07,1.200412e-09,1.1415611e-05,3.9338525e-07,6.0320917e-06,8.035682e-07,6.490133e-05,1.2687538e-05,4.9172886e-05,7.080026e-08,2.8685092e-06,3.1048532e-06,0.000118952936,9.407288e-05,4.697345e-06,3.9185816e-06,7.83763e-06,0.004785575,3.3569687e-09,0.0010586212,0.8021465,0.056057725,0.0962071,0.034576923,6.426182e-08,1.6049298e-06,2.5168076e-06,1.2332275e-07,1.1802336e-05,1.9842774e-09,7.4788195e-06,4.9779732e-08,7.430003e-11,1.3134971e-06,1.8474964e-07,8.350838e-09,2.604483e-11,4.5728723e-07,2.808119e-08,5.586827e-12,0.0011692334,1.8636689e-05,0.00055264315,2.048492e-05,2.203221e-06,1.029389e-06,7.283429e-08,5.453096e-10,1.0635583e-06,3.6884745e-07,6.1676845e-05,3.921281e-06,2.8483302e-07,5.1891067e-07,1.3262688e-07,2.4595727e-06,3.518854e-08,1.8409459e-08,8.731346e-09,4.0400708e-05,4.3170342e-08,7.3797874e-09,2.2392967e-05,1.8529972e-08,1.1468518e-06,3.456496e-05,1.4786935e-09,2.1263826e-05,2.2744248e-06,8.69202e-08,0.0010250616,1.8639577e-08,4.1356e-06,6.0409485e-07,2.8800242e-08,1.388208e-10,1.6690971e-10,1.8372644e-06,8.3018975e-08,0.00032610985,6.2554324e-07,6.3131004e-08
984,0.0001979362,4.4755293e-06,0.00030812336,0.034691412,4.624464e-08,1.1170479e-07,3.3990868e-06,2.9676482e-07,1.17867714e-07,1.5173804e-06,0.00027570128,3.3053307e-06,9.855433e-06,1.1348386e-06,6.0262523e-06,4.9580997e-08,9.157134e-07,1.6843262e-05,0.013977552,1.0432677e-05,1.1605773e-05,3.9805727e-06,3.2253035e-06,3.5676134e-05,0.017229993,2.8033939e-05,5.6606277e-06,0.0005707914,0.00017703773,6.820425e-06,0.0010535842,1.855758e-05,2.0967873e-05,3.5425853e-07,0.0004175884,7.650174e-07,6.0222566e-05,3.5963676e-06,9.675565e-06,0.00017038772,2.3994435e-05,3.4996817e-06,5.2565515e-06,0.5496254,9.0087546e-05,2.162299e-05,7.122175e-07,2.3463968e-05,5.351009e-06,0.00030511906,2.9232893e-05,1.67829e-06,0.000521876,4.5723787e-06,3.0405445e-06,2.022572e-05,5.4529316e-08,7.891188e-05,0.00025790374,5.4575785e-06,0.00080026744,0.00018858226,9.045127e-05,6.830377e-06,2.0200362e-06,1.5376369e-05,2.4149811e-05,0.00021254964,0.0009398651,0.021562688,4.840556e-07,6.7329944e-05,2.4814673e-07,0.003460145,2.8602264e-07,1.4957581e-05,0.00032734184,2.484219e-05,1.7595559e-08,0.0014753784,1.0756683e-05,0.0037584284,3.6663114e-05,1.5474571e-06,3.2365332e-07,0.00093155017,0.010167463,2.2926262e-05,1.0005861e-07,8.965489e-05,0.0008233856,7.0078227e-06,5.839616e-05,1.2894548e-05,5.280682e-05,3.6937705e-05,0.33334258,0.0004244388,0.00064303173
986,3.977445e-07,4.952239e-07,1.1652354e-07,3.3038324e-07,1.8015372e-06,3.0769654e-05,5.800821e-06,1.1838719e-07,4.7571243e-07,4.9020528e-06,3.3409747e-06,2.6485841e-07,6.39972e-07,2.1946167e-05,9.2014176e-08,0.0002856502,5.8875255e-08,3.5198676e-07,2.0773261e-07,3.038933e-08,4.088971e-05,3.8112742e-07,9.838067e-05,9.079242e-06,1.8592418e-06,0.00023808998,4.2505718e-07,3.632509e-08,0.00020826036,0.0001267923,4.165411e-06,0.00014437032,3.2755033e-05,0.9958062,1.0105399e-06,6.9156463e-06,1.4176796e-07,8.8768985e-07,5.1747415e-06,2.833898e-07,1.9598497e-08,7.1036177e-09,2.0912092e-08,2.7520675e-09,4.5351211e-07,6.1645096e-06,0.00020695975,2.1043247e-08,3.891229e-07,2.8469356e-07,5.4184866e-08,0.00014913961,9.806486e-06,1.7453382e-05,0.00022100657,0.00010261649,1.1453101e-06,9.231478e-08,1.4519086e-10,2.9619505e-06,5.60758e-06,1.1966584e-06,2.626024e-05,3.0281289e-09,8.942439e-06,0.00034684583,4.2439224e-06,4.3474117e-08,4.0408278e-07,1.09286404e-07,0.0003497489,1.0920875e-06,6.1228343e-06,3.010267e-08,6.5888795e-05,1.2698009e-06,6.6105954e-10,5.5994512e-08,2.0015045e-06,0.00031424192,0.0009721007,2.9171432e-09,3.9843884e-09,1.8162765e-06,1.2025829e-05,1.1177492e-09,8.684684e-08,7.3687785e-09,2.5637173e-05,1.3198463e-10,1.7147366e-09,2.4858473e-05,8.6643297e-07,2.3958451e-05,3.4225216e-09,1.4333083e-10,3.3994194e-09,2.4777788e-07,1.6453679e-06
988,9.384904e-06,3.0740987e-06,0.000115597635,0.035106383,4.0519904e-08,3.783769e-07,6.807229e-06,8.7035767e-07,5.439365e-07,5.7642815e-08,3.2170672e-05,8.699448e-08,0.00020298392,6.83976e-08,3.8827667e-07,6.642456e-09,3.8097923e-07,5.4704382e-05,7.1955183e-06,0.00015551713,3.373538e-07,1.0947978e-06,1.9825785e-07,3.5845943e-07,1.1953053e-05,5.230984e-06,8.880062e-06,2.5804231e-06,9.9098825e-06,7.6021246e-07,0.0012128742,7.287315e-07,0.0002046739,1.3357543e-07,0.00016989597,2.0660202e-08,0.00027924374,3.0173277e-07,2.6238001e-06,2.3768425e-05,1.5266538e-05,2.1100817e-05,4.1098832e-05,0.0014138818,8.876247e-07,0.00035723942,1.17717e-07,1.6391074e-05,1.0593899e-05,2.1295953e-06,0.04603519,4.2628315e-07,0.0007745258,0.0002938385,1.1452803e-05,0.0024219654,3.6304405e-07,1.4127812e-06,5.516078e-05,1.235438e-05,5.5191113e-06,0.00010641293,1.5676012e-07,0.00015074848,4.705522e-06,4.371528e-05,4.825619e-07,0.00010785279,0.0044652056,0.8481391,6.475411e-07,1.3092404e-05,2.6891342e-07,0.0005271445,1.2247327e-08,2.768308e-06,0.0004722106,3.1796915e-06,6.156452e-09,0.00019485284,2.5063493e-06,0.0016577109,0.0003851976,1.9063584e-05,5.822709e-06,0.0037223266,0.03567157,0.0029245662,3.2170357e-09,9.40658e-06,0.00040351116,1.1918876e-06,2.4156054e-07,1.8530799e-06,0.0005292297,3.9928586e-06,0.010656456,2.7626272e-06,0.0006468279
991,5.721095e-09,1.8777678e-07,1.4434538e-10,1.2729467e-11,4.965414e-07,1.4249492e-05,5.8088056e-13,4.1495835e-10,5.757501e-10,6.455279e-07,3.061447e-05,3.2296055e-09,7.349037e-07,5.980663e-08,7.7417343e-07,1.4919985e-09,2.7261784e-05,8.898795e-12,9.568156e-09,9.893115e-11,1.9451248e-08,4.1975913e-05,3.172056e-06,2.9493012e-09,3.3081407e-10,1.4833117e-07,0.0002483979,2.8388103e-09,4.325551e-08,3.0654826e-10,8.4510614e-11,7.61917e-08,1.7015232e-08,9.949744e-09,4.40657e-11,1.604736e-05,8.5942385e-11,2.0530067e-13,4.4800632e-11,6.3347105e-11,4.9895773e-14,2.1090786e-08,1.8658941e-08,2.2375506e-10,4.6859295e-08,1.5243095e-13,0.0008594084,8.6144487e-13,7.402856e-09,2.6141365e-06,1.0122437e-09,2.9005852e-05,1.467847e-10,7.65749e-05,1.9502675e-05,7.1409872e-06,0.99742585,2.6087728e-13,4.120985e-17,4.6880794e-10,7.1308215e-13,1.5462756e-08,5.470262e-08,5.5233516e-09,0.0005222271,5.9340556e-07,2.320688e-06,2.2273641e-11,2.7425466e-07,7.693001e-08,4.740194e-06,7.782184e-08,1.4901558e-05,7.1943895e-09,0.00019549573,3.179975e-05,2.0442835e-11,3.714571e-05,0.00019834648,5.7586763e-10,1.7582547e-06,4.276759e-14,1.4762976e-11,7.43152e-05,3.2951384e-09,3.715465e-10,5.972965e-09,2.4224336e-11,8.5145926e-05,6.2067166e-14,6.5123295e-14,5.2838086e-08,5.7544516e-09,7.1196587e-07,2.312014e-11,1.3470216e-09,1.041848e-11,1.9271049e-05,5.498517e-06
997,2.5785277e-05,1.2743863e-05,6.107657e-07,2.2590111e-06,2.7244955e-06,0.00015248197,0.00059593417,4.3122146e-08,7.861849e-05,2.3127379e-05,6.810436e-08,0.00024610807,1.3315971e-06,1.7380165e-05,1.3959004e-05,6.948901e-06,2.087787e-07,3.9003894e-06,0.00025063375,1.09376615e-05,0.00016378533,2.853503e-11,6.219724e-08,1.8052789e-07,2.3988403e-05,4.556518e-08,4.715846e-06,3.2278783e-07,7.652975e-06,4.932998e-07,1.3761193e-06,5.292228e-09,4.5664734e-07,7.996252e-06,2.2775053e-09,1.5720207e-05,2.8996653e-06,6.8230547e-06,1.197926e-06,4.5492172e-07,2.3142424e-07,4.8887006e-08,2.4497727e-08,0.00025041157,2.0085673e-07,1.3009522e-05,3.9208777e-07,1.3192962e-05,2.1350343e-05,2.0125874e-06,6.792274e-08,6.8315165e-07,1.1439147e-07,3.644481e-08,2.4400788e-07,3.76983e-07,3.4241626e-08,9.886218e-06,1.527821e-06,0.0029875357,6.4319684e-06,1.2865753e-06,6.012035e-08,0.0009847394,1.7794164e-08,2.1068795e-06,1.2437603e-07,2.3918065e-07,3.951077e-08,5.769421e-05,6.521878e-06,0.9734048,5.082979e-08,1.5719246e-05,1.8116877e-07,8.352956e-07,4.4092023e-05,6.205291e-08,1.8660641e-05,0.00011845413,0.020048004,7.536176e-09,0.00026793368,4.711076e-08,1.6247247e-06,1.4859602e-06,6.0059497e-06,9.811262e-07,1.8311145e-07,1.3963856e-06,2.695286e-07,7.5217768e-06,1.0814183e-07,1.9823299e-06,2.4239873e-07,1.3660439e-05,9.355058e-08,5.923687e-07,4.494674e-07
998,5.055051e-07,5.078099e-07,0.0001091202,0.0005469842,5.2505617e-10,5.361659e-07,0.00052912865,4.4280222e-07,3.668508e-06,2.6028741e-09,2.6322175e-07,3.8160998e-08,6.291509e-07,1.716473e-07,3.532447e-08,4.3082697e-08,1.4244092e-08,1.4381773e-05,2.1778346e-08,8.6421016e-05,1.0510221e-06,1.1158103e-07,1.8638998e-07,3.824811e-10,6.532168e-08,2.2827703e-07,9.3116995e-07,1.6050906e-06,2.1421412e-08,1.3777131e-07,3.370301e-05,3.5295765e-05,0.00013390536,1.6586266e-05,2.3600742e-05,8.5741386e-10,0.0020936227,1.6327182e-06,1.6352988e-06,4.5113306e-06,5.2100375e-05,1.2699455e-06,3.1736033e-06,2.1352005e-06,9.353977e-07,0.98392165,7.5879007e-07,2.8380682e-06,4.4140583e-07,2.2246986e-07,0.00011538278,8.3045853e-07,3.363503e-05,1.6444936e-07,7.020904e-08,6.997952e-07,7.954439e-11,5.2051623e-06,0.0022054398,5.338353e-05,0.00012358419,1.2869012e-07,1.1622393e-07,3.246786e-07,1.2466623e-08,4.036217e-06,1.8684523e-07,8.846582e-06,0.00020598495,3.2891712e-05,2.9457208e-09,2.9588045e-07,1.0196233e-08,2.818911e-06,1.4425824e-09,9.708613e-08,1.6893629e-06,3.1674496e-08,6.506524e-09,0.0070718247,2.129218e-06,3.2835767e-05,7.599669e-05,1.5530759e-06,8.4997475e-05,5.835176e-07,3.093343e-05,8.5588836e-05,3.3506644e-09,7.072829e-07,1.9300803e-06,1.1762428e-06,4.7577178e-08,3.486668e-08,0.0021820357,3.1108058e-07,3.1951588e-06,8.274205e-07,1.578291e-07
1008,9.695613e-05,6.4509354e-06,2.5084253e-05,1.9269396e-06,3.0804365e-08,5.371749e-05,3.9703456e-05,1.3578993e-09,6.2889526e-06,1.2623611e-05,4.0360643e-08,4.5488058e-08,1.1366895e-06,6.978857e-08,8.2827506e-07,9.425825e-07,1.4254877e-06,1.2014677e-06,1.0031935e-07,6.386795e-06,7.85026e-06,3.837599e-09,2.3730918e-08,5.484649e-07,3.0736903e-06,2.3952559e-08,2.223675e-05,9.80428e-07,2.829281e-08,6.245304e-08,1.7668416e-08,3.591149e-07,4.835385e-08,1.8952481e-06,4.1319463e-06,5.450316e-08,5.026249e-05,6.6845554e-05,0.00048770139,2.539692e-06,2.1962712e-06,1.639758e-06,1.8880851e-07,2.139883e-05,1.2418279e-07,4.737743e-06,7.1443274e-08,1.7461341e-06,3.90883e-06,9.0946315e-08,9.130715e-06,3.020824e-06,1.3411096e-09,6.092457e-08,4.641864e-06,1.6213869e-06,3.013213e-08,3.9916195e-06,1.6503753e-05,0.9934214,9.908594e-08,0.00011586204,1.0871729e-08,0.0015187621,1.7274147e-08,1.6545805e-06,2.0137625e-07,2.3652372e-05,2.5940644e-06,1.7286236e-05,1.2519701e-05,0.0003837907,9.488259e-06,1.7022913e-07,4.8794856e-08,6.2292493e-06,0.00092648144,2.9728728e-06,8.3165205e-06,1.0437941e-05,9.788454e-07,6.0035155e-09,0.0021401688,7.2348644e-07,0.00027632617,1.3373082e-06,1.3134048e-06,0.000113469796,3.0123626e-08,5.017733e-07,5.6788813e-06,2.9236833e-08,3.0018765e-09,1.0091633e-08,1.09151515e-05,2.2287797e-06,4.6436485e-06,8.160928e-07,1.3636576e-07
1009,4.4681777e-08,6.230199e-05,0.0077842074,1.33632875e-05,1.9823287e-07,0.00093188527,4.7313122e-05,4.5546102e-08,2.0968687e-06,2.6499436e-07,3.8490816e-06,1.10262e-07,1.840264e-08,1.5426322e-07,3.6239212e-06,9.638185e-06,4.8469565e-06,5.35554e-07,4.9312874e-08,1.7218534e-05,2.923408e-08,0.0058641643,0.00013874692,7.782933e-08,1.3322434e-06,3.397752e-06,0.000121656776,0.00040486024,0.00033391052,2.9241692e-06,0.00040918752,0.00028491428,2.7671318e-05,1.3955334e-06,0.009240454,3.763828e-06,0.00095340493,3.9054626e-06,7.105847e-05,6.795219e-05,7.9132245e-05,8.6387763e-07,0.96321815,3.3022072e-05,6.187194e-05,1.8170203e-05,2.6513728e-06,5.077092e-06,2.00453e-08,1.942563e-06,0.0014881489,9.036966e-06,2.2502049e-07,5.0253095e-07,3.7533917e-07,1.05030185e-05,2.83853e-06,2.8579476e-05,2.6963617e-06,5.3560693e-06,3.2727803e-07,0.00020148781,3.8913626e-07,3.4910605e-05,2.3333973e-06,9.297024e-08,0.0040123565,0.0003596159,0.0005013762,0.00054988125,1.264722e-07,1.4888466e-06,0.00029347074,0.0005813676,5.583457e-07,6.740432e-06,8.973655e-06,0.00053320645,4.143323e-06,1.2062596e-05,2.924759e-07,5.0192994e-05,1.36718145e-05,5.3446623e-05,2.0552812e-05,2.151109e-06,6.0485872e-06,0.00067871326,9.700117e-07,5.8290137e-08,2.5681522e-06,1.1247425e-07,3.0055324e-07,3.0836084e-08,0.00020608662,3.8116505e-06,6.273421e-06,5.5524095e-05,8.483066e-06
1012,9.4247234e-08,2.8876475e-05,4.7440362e-06,7.466631e-07,6.331857e-07,9.524318e-05,3.4497111e-06,1.0824579e-07,2.772152e-07,1.9481724e-06,6.9827515e-06,1.2675127e-06,9.428014e-08,2.0894445e-06,8.8244116e-05,2.954283e-05,1.515355e-05,4.122925e-06,5.765654e-06,2.0845708e-07,5.737413e-07,0.00016921789,0.0037850759,1.8624247e-06,9.3880016e-07,0.00045126144,9.700559e-05,0.009338668,0.00010615705,5.5597975e-06,1.7538244e-06,0.0016045885,1.5992855e-05,2.7991123e-06,0.00011293992,3.8192455e-05,0.00033940838,3.8498388e-07,7.886815e-07,2.1391828e-05,5.660621e-06,7.5469694e-07,0.0015160163,8.927924e-06,0.0025294495,1.6338681e-06,6.4741485e-05,5.078415e-07,1.6913517e-09,3.684989e-06,4.515873e-06,2.627263e-05,3.453742e-05,2.8044294e-06,2.2846156e-07,6.656202e-07,1.5763e-05,1.1535361e-05,2.3771473e-07,1.5421501e-06,8.816454e-05,6.3321686e-06,0.0012917242,1.9598052e-07,6.9940856e-05,1.386642e-06,0.9731872,1.346975e-05,7.5043695e-06,1.1539794e-05,5.0981356e-07,1.4752057e-06,6.7430505e-05,7.4092815e-05,3.9053408e-05,2.401971e-05,4.6988607e-08,0.0033774741,1.4717244e-05,4.175218e-06,1.4921625e-06,1.6678954e-05,2.632748e-07,0.00014346962,3.839226e-06,2.791219e-08,1.8691971e-06,5.7250827e-07,0.00023185149,1.3888163e-08,1.1692915e-07,3.3819201e-06,2.5271973e-05,4.3336095e-06,6.359647e-07,9.108528e-06,2.4463795e-06,0.0006551217,5.4460197e-06
1015,7.2237344e-06,8.7038615e-08,3.0840334e-07,9.403793e-05,1.394314e-09,1.0571712e-09,2.0522336e-07,2.278376e-05,3.6840834e-08,7.5467793e-10,2.3734772e-06,1.3923594e-07,1.9103289e-05,2.5377678e-06,7.673458e-08,2.461369e-10,1.3193203e-08,0.00022960256,1.6359088e-05,1.6215743e-06,2.672986e-08,1.1183564e-08,9.679579e-10,6.436111e-09,1.6765657e-06,6.197678e-08,1.8171355e-06,7.257172e-07,3.5312516e-07,7.467287e-09,8.608479e-05,1.7755993e-09,3.0879062e-07,5.40072e-09,4.662512e-08,2.8695486e-09,5.5179882e-08,4.0521724e-09,3.2804541e-09,3.7122838e-08,7.0487993e-09,5.7486363e-07,7.801674e-08,1.584546e-05,1.1803319e-07,4.5729792e-07,2.2551296e-08,2.4540594e-07,2.9996352e-06,2.3660588e-05,8.8918347e-07,5.278056e-10,0.0014222785,1.4616748e-05,1.03959195e-07,4.851167e-07,2.340817e-08,5.3736915e-07,4.644504e-06,2.045618e-08,1.9455997e-06,8.489014e-08,1.2528188e-06,8.81971e-07,4.6843336e-08,8.415381e-06,3.268016e-08,8.016862e-07,8.937583e-05,0.0010022413,2.3033746e-08,2.1520354e-07,1.3936433e-10,0.00018246668,1.4192864e-09,3.2718313e-07,7.061082e-06,2.5658291e-08,2.9533156e-10,2.6909693e-06,5.721012e-07,4.6860652e-05,1.8175575e-07,5.426928e-07,7.794943e-10,0.00011508404,0.99638087,4.6185252e-07,2.62316e-09,1.8456719e-06,1.1711879e-07,4.827995e-06,2.9511987e-06,1.2892586e-06,2.8168754e-06,1.046629e-05,7.910356e-05,6.5068195e-07,7.803026e-05
1018,1.9441455e-05,7.00511e-05,8.732767e-06,0.00022211109,1.407987e-07,5.13251e-08,2.349862e-07,0.00010275274,5.9420654e-07,3.870374e-06,6.955172e-05,1.0858283e-05,0.0008754147,0.00094974675,7.2316034e-06,2.897355e-08,8.586427e-07,2.797688e-05,5.6981053e-06,5.6396668e-05,1.7632323e-06,0.00017344083,2.0333193e-06,4.506338e-08,2.440502e-06,2.0647424e-06,0.00013669925,3.0582405e-07,2.3043822e-06,8.3591414e-07,0.0018693751,3.0095464e-07,4.4960555e-07,8.605494e-07,1.603189e-06,2.5053447e-07,1.2091625e-07,8.215469e-09,1.3957303e-07,2.01114e-07,2.5181206e-08,7.100018e-05,1.676807e-07,4.4711633e-06,1.02435294e-07,8.352683e-08,1.0958421e-05,2.064915e-05,0.0008831022,8.999176e-05,1.4182901e-05,2.4656176e-08,0.00022839388,0.0017695411,4.6577887e-05,1.3977032e-05,5.5144224e-05,5.3522463e-08,1.05255836e-07,1.618596e-08,1.4460378e-06,7.236815e-07,1.7844566e-05,1.2948226e-06,3.521546e-06,7.153316e-05,1.0891839e-06,1.4326789e-06,0.0005723594,3.3335877e-05,4.3288725e-07,8.1214677e-07,2.0388743e-08,1.373599e-05,5.681888e-07,3.4161858e-06,2.5476345e-07,2.5984746e-05,7.734301e-08,1.045601e-05,4.861704e-06,1.3793731e-06,2.8388992e-08,3.555735e-06,5.103514e-09,0.00012509427,0.007761791,3.618109e-07,1.9584164e-07,1.5969319e-07,1.39719445e-08,3.552066e-05,3.4819661e-06,9.111228e-06,6.1208426e-05,8.098019e-05,2.207643e-05,4.254852e-05,0.9832519
1020,8.169242e-07,1.3788779e-05,3.434417e-08,8.627957e-06,7.825677e-07,1.8118873e-05,5.253164e-09,9.383753e-08,1.0353534e-06,1.2611965e-06,0.0008887398,7.311964e-08,2.2092681e-06,1.7675509e-06,6.481721e-05,1.9523494e-08,0.0010526183,5.618706e-08,2.0648215e-06,5.639073e-08,3.2782393e-07,0.0016653141,1.2490783e-06,7.985178e-09,2.870251e-09,1.1972697e-06,0.0049791136,3.596399e-05,8.332737e-08,2.667114e-09,5.4543263e-09,0.00027609742,5.9760496e-05,8.0068577e-07,1.6517792e-07,1.2678993e-06,1.51869e-06,3.3171932e-10,1.7972624e-07,9.218474e-07,1.0109331e-09,0.00034536445,0.00012433619,1.0897102e-07,1.7516637e-05,1.7579912e-07,0.0020783271,2.2765668e-08,6.92171e-07,9.428197e-05,0.00019656552,0.0015202196,1.1148122e-06,0.00014921438,7.3013696e-05,1.6099975e-05,0.007901443,3.2887384e-09,1.3289504e-09,1.7094243e-07,9.8683046e-08,4.768664e-07,1.619427e-06,1.9634724e-06,0.009903095,1.4349812e-05,7.46201e-05,2.8539995e-09,0.00024758774,1.1112463e-05,2.3546999e-08,7.955249e-08,3.7650167e-05,3.0957338e-07,0.00019953669,0.0011875515,1.5527293e-08,0.0004521419,0.0004543351,3.7731726e-07,4.0942714e-07,9.286444e-09,4.1954813e-08,0.9654037,3.9015056e-05,3.6818884e-07,1.5774907e-05,3.9089258e-08,1.2376908e-05,2.0639954e-09,5.3258314e-10,3.2349042e-06,5.223236e-07,2.2412187e-06,4.210597e-06,5.357352e-07,2.4336108e-08,0.0003088222,2.2158947e-05
